#DCS calculation
#Chromosome size : 26
#Population size : 55
#Crossover rate : 0.25 , Mutation rate : 0.05 , Tournament size : 5
Generation.Number, Best.Fitness, Average.Fitness, Fitness.Deviance
46 1.207922627648074 1.1859603980544726 0.02216465073527911
47 8.170377180137493 8.021824867771366 0.1499214870457679
48 5.086768270151822 4.99428157433088 0.09333912578386092
49 2.1201919407215115 2.081642996344757 0.03890424169745519
50 10.878879113780727 10.681081311711987 0.19962086182437536
51 1.5438303336841415 1.5157606912535206 0.028328354281486362
52 2.1947606876078254 2.1548559478331377 0.04027253316966711
53 39.45108265532713 38.73379024341208 0.7239035416420112
54 5.159520940164697 5.06571146852534 0.09467409334219942
55 7.072602401292116 6.944009630359523 0.12977798281614736
56 47.79747110119463 46.92842617208201 0.8770547291181503
57 32.17554370530408 31.59053381975312 0.5904017957129659
58 1.547333093292778 1.5191997643238184 0.028392627804937245
59 16.38960528301982 16.091612459692186 0.30073935902213933
60 1.4467614344766702 1.420456681122549 0.026547198602350747
61 43.41047169173085 42.621190388244855 0.7965559393272987
62 7.307078931158273 7.174222950591767 0.1340804855353833
63 17.6731612085989 17.351831004806204 0.32429183509838994
64 6.038660589036624 5.928866760145049 0.11080577497376527
65 10.011031150805167 9.829012402608695 0.18369637580980946
66 8.097894422472763 7.950659978427815 0.14859147221601093
67 9.105940778363134 8.940378218756518 0.1670885140727532
68 6.146170961113299 6.034422398183957 0.11277852537430247
69 4.336215897858665 4.257375608806689 0.07956694302178767
70 2.0303994569902954 1.9934831032268356 0.037256603847975786
71 66.32256124566622 65.11669649574506 1.2169789456974953
72 21.18560516733352 20.800412346109265 0.3887430605251423
73 2.8760388242329924 2.8237472092469353 0.05277357554295512
74 3.7222171096491934 3.654540434928299 0.0683004360609522
75 4.03916387606813 3.9657245328668917 0.07411621781597243
76 3.9036266521816714 3.83265162214201 0.07162919161055348
77 3.2842173880474235 3.2245043446283757 0.06026340568397303
78 6.31147397185552 6.196719899639972 0.11581173579251088
79 20.177546718692923 19.81068223289852 0.370245796773738
80 0.47292181193509464 0.46432323353627475 0.008677829644640695
81 0.7462341033606492 0.7326662105722738 0.013692945135027237
82 9.186332612577445 9.019308383257842 0.16856365568078555
83 7.01762440884815 6.890031237778192 0.12876916985679276
84 3.2210454597790488 3.1624809968739753 0.0591042389506917
85 0.5941688091355672 0.5833657398785569 0.010902638820442382
86 7.253314856536633 7.121436404599604 0.13309394723499213
87 7.114801906648097 6.985441871981768 0.13055231825452449
88 20.263772333423375 19.89534010917932 0.3718279847311483
89 0.790178525922542 0.7758116436330412 0.01449929875036134
90 18.962643551816413 18.617868214510672 0.3479530573592694
91 3.3873813688214796 3.325792616661089 0.062156402428942874
92 9.418934287196308 9.247680936520002 0.17283175593849986
93 3.365508909741436 3.304317838655228 0.06175505601392086
94 3.68536755642711 3.6183608735829806 0.06762426901330884
95 0.7004449006966382 0.6877095388657902 0.012852740918908886
96 11.59939140739553 11.388493381806505 0.2128418272843574
97 131.26303420691917 128.87643358497502 2.4085974060395032
98 0.5581526092577036 0.5480043799984726 0.010241763303391063
99 0.42178603553372795 0.4141171985240238 0.0077395190293155875
100 14.703956940974933 14.436612269320825 0.2698087299332126
