Projection, Label
1.657143912808798E8 5
1.884087066946868E8 5
1.934723262014089E8 5
1.0214405134085736E8 5
1.8805343522830528E8 5
2.445882047600692E8 5
1.1817882323899107E8 4
1.2622086493391183E8 4
2.879421008233998E8 4
1.8662689886778873E8 4
1.0525437772997701E8 4
3.038946460730765E8 4
1.512518779377095E8 4
1.1430374906407484E8 4
1.7230163334071994E8 4
1.1743004296235295E8 4
1.161563824078283E8 4
1.901599600328828E8 4
2.3481243440356952E8 4
9.96155058977216E7 4
9.274100321240571E7 4
1.201972002830867E8 4
1.434742475516758E8 4
1.16570350194896E8 4
3.643224511129376E7 4
2.3526098845911717E8 4
1.099252670893105E8 4
1.7818695728793654E8 4
1.1786341862208197E8 4
6.442442332137561E7 4
1.513605804531326E8 4
1.64313379130385E8 4
1.8557167298845458E8 4
1.8877283677977705E8 4
1.57108325557012E8 4
1.079363370993613E8 5
4.5386489308228654E8 5
2.2565810152389073E8 5
1.6724608558515573E8 5
9.559787587956728E7 5
3.7827758457610494E8 5
4.406245696002822E8 5
8.082211552380948E7 5
1.0456496713779879E8 5
5.9096308174425885E7 5
1.9036747202102593E8 5
2.0151965251259166E8 5
1.1390749624490061E8 5
2.9108893273062783E8 5
3.5995417343700135E8 5
5.767622322489241E8 5
1.8272006936846614E8 5
1.9136083431601375E8 5
2.6930122576708114E8 5
1.3522654746281973E8 5
3.635533186374185E8 5
3.76854373373025E8 5
2.4792604906133294E8 5
1.8587771969183385E8 5
3.624912532564393E8 5
5.915330700143216E8 5
1.842519804970189E8 4
2.1876630025331503E8 4
3.417952046407982E8 4
4.704050678768305E8 4
2.6544239256492162E8 4
8.216281202893097E8 4
3.059038343702481E8 4
2.4654026302189323E8 4
4.4104110935720074E8 4
2.748155936570592E8 4
4.227437872158715E8 4
5.943680259898337E8 4
4.826372078740233E8 4
2.062403133004529E8 4
1.0891194586371794E8 4
3.536391853539505E8 4
2.592064112119779E8 4
3.071728257032669E8 4
7.370014581020494E8 4
8.378241487357969E8 4
2.909888799754491E8 4
4.262899779757094E8 4
4.2384250329958695E8 4
1.9848928488597655E8 4
3.35765467367482E8 4
5.1745194006496674E8 4
2.1579067056164056E8 4
4.752420860222936E8 4
3.6561598635581243E8 4
4.310843918671163E8 5
6.57274898474877E8 5
2.904551819422398E8 5
4.632699555808681E8 5
2.205136978373315E8 5
5.327883621270936E8 5
1.2619809345445225E9 5
1.6412617378334013E8 5
4.8406039019337684E8 5
1.0311209998373394E8 5
2.5478529869585156E8 5
5.978729938891236E8 5
2.5779349984044313E8 5
4.1241308898751503E8 5
3.841161152562468E8 5
8.190036756319598E8 5
2.1516296615568253E8 5
4.632345655449539E8 5
5.402357842788028E8 5
1.6841855536018074E8 5
3.685018914500305E8 5
9.572770456419282E8 5
3.796476525922681E8 5
1.6609761080476943E8 5
3.724668679828629E8 5
7.890651257991338E8 5
1.55309409613223E8 4
1.7167948231663316E8 4
3.2389272048146397E8 4
2.765367732261535E8 4
1.9645366881486332E8 4
2.548778573539936E8 4
2.753988609613904E8 4
1.6078338099410883E8 4
2.2874241557539925E8 4
1.96556847979086E8 4
2.577643040020658E8 4
4.600980091504576E8 4
3.015893832189985E8 4
1.6850332811331645E8 4
9.849209837296152E7 4
2.3434538064209625E8 4
2.1820776130675665E8 4
1.6876556476891315E8 4
3.498533531959875E8 4
2.3786065956905296E8 4
2.0896933986084953E8 4
1.8828307400521353E8 4
2.9031843008255756E8 4
1.3012841471061905E8 4
2.644351886974087E8 4
3.1476778215581256E8 4
1.561592245058901E8 4
2.1589729619543716E8 4
2.291277000916736E8 4
2.9179248985962504E8 5
3.972074900891032E8 5
2.1301954044252193E8 5
2.701953738868079E8 5
1.006189594849649E8 5
3.188858816695047E8 5
5.837174567337408E8 5
1.0242726501348981E8 5
2.309533846718583E8 5
6.720464963070159E7 5
2.2124866535629115E8 5
2.4953764191716036E8 5
1.3870662703994077E8 5
3.899860999682372E8 5
2.604046202423234E8 5
4.9045896396810824E8 5
1.7657315023612463E8 5
1.7291128183922023E8 5
2.0510398643175533E8 5
1.3663940913046047E8 5
2.692318717388043E8 5
2.4154315584394884E8 5
2.909480675735836E8 5
1.279253360231349E8 5
2.844842768064962E8 5
5.026182706369876E8 5
1.3170941707541166E8 4
1.8831705757698545E8 4
2.8598720729124975E8 4
2.935691132049647E8 4
2.4904719729226708E8 4
2.5244607527958593E8 4
2.8681259974665874E8 4
1.9050331008445466E8 4
1.9917538793494043E8 4
2.38131554884535E8 4
3.749210963513934E8 4
5.607918564954488E8 4
4.213142273067638E8 4
1.4838788101760912E8 4
9.056644100949565E7 4
3.2315623321749276E8 4
2.5365158785859793E8 4
1.334436981109015E8 4
7.405087479987723E8 4
2.284701428843656E8 4
2.2703201601917064E8 4
2.5436685255090573E8 4
4.1176457248085135E8 4
1.7259824186312786E8 4
2.5889383303242192E8 4
4.692684275231314E8 4
1.770317673322726E8 4
2.380054881627797E8 4
3.3161093117303795E8 4
3.8071974993056595E8 5
4.6852516684068966E8 5
1.5858360241546482E8 5
3.387516871535251E8 5
8.523906502542937E7 5
3.426076872588907E8 5
1.0336467742535782E9 5
1.2095945820554104E8 5
4.44385878133369E8 5
6.898943323593138E7 5
1.4987388985330096E8 5
3.301022026398608E8 5
1.1018722785666354E8 5
2.02235183786832E8 5
1.691109012465781E8 5
4.85932539081051E8 5
1.3206274325141364E8 5
1.9790404297909868E8 5
2.0471873589970767E8 5
1.0547979542316695E8 5
1.8343217553891432E8 5
2.4002364089722067E8 5
2.444594218574513E8 5
1.0755794918782999E8 5
2.0075905370765027E8 5
3.2221511598951477E8 5
1.6449611571907535E8 4
1.880220725477458E8 4
3.5904832666407037E8 4
2.755821870067337E8 4
1.914052033332962E8 4
2.812708283962364E8 4
2.792978755601077E8 4
1.6113420869987413E8 4
2.399957793850928E8 4
1.9108087060819972E8 4
2.6194085765323424E8 4
4.3287393975283444E8 4
3.038370862427064E8 4
1.5890608967081544E8 4
1.0554107349835104E8 4
2.3705625190315884E8 4
2.3050763376745072E8 4
1.8255610550523275E8 4
3.351917800762357E8 4
2.452163929001913E8 4
1.8674360295566055E8 4
1.8280749273439226E8 4
2.860255629006437E8 4
1.3525399682291514E8 4
2.1646958194839892E8 4
3.163458028749391E8 4
1.902189959064167E8 4
2.2129568997288722E8 4
2.3517612521003032E8 4
2.4321662033603218E8 5
2.6437520856989956E8 5
1.0771982712499292E8 5
1.369338458006399E8 5
4.154646402536397E7 5
1.474461733025822E8 5
4.533396383674959E8 5
5.4719379475850135E7 5
1.88982717636087E8 5
3.364926878948337E7 5
9.096550272495374E7 5
1.4247521820001772E8 5
4.7797790989251696E7 5
1.518614998240704E8 5
6.865630678580993E7 5
2.0125110616400617E8 5
1.1100126900562574E8 5
9.058488137937105E7 5
1.097258732676265E8 5
7.890662785660678E7 5
1.3350418526345421E8 5
1.3036827403938724E8 5
1.2544843551102392E8 5
8.349308307779326E7 5
1.4541090258716962E8 5
1.0378430487270036E8 5
9.551151942561124E7 4
1.2027215256120366E8 4
2.3137834963683835E8 4
1.6594915613343018E8 4
1.2180613496704583E8 4
1.8356035328972E8 4
1.6638477449070692E8 4
1.072893064742738E8 4
1.367193070337199E8 4
1.2462166261316031E8 4
1.7127338703928012E8 4
2.632024370158887E8 4
2.2502781688552856E8 4
8.644833679993445E7 4
6.5708078767247446E7 4
1.5808558058672643E8 4
1.4487073839266458E8 4
9.522490370410712E7 4
2.4496576061004937E8 4
1.4505251275601706E8 4
1.103913837308891E8 4
1.3401685540110733E8 4
1.827276918646367E8 4
8.59382606609955E7 4
1.3004650559847791E8 4
2.1250069428058332E8 4
1.4678747528432626E8 4
1.4732767941938207E8 4
1.7001499812992436E8 4
1.7645065165868685E8 5
2.518001294127354E8 5
8.834192280872807E7 5
1.1663678685694073E8 5
2.832280103879054E7 5
1.3221478366330716E8 5
3.8463675448738146E8 5
4.96827895079142E7 5
1.5473330843806142E8 5
3.02803821945824E7 5
7.76032351125809E7 5
1.2035745759080213E8 5
3.944685839728731E7 5
1.343877383656322E8 5
6.638810797813122E7 5
1.8368004414383918E8 5
7.455116403749959E7 5
8.56392690582097E7 5
8.18568283184165E7 5
5.882070210343629E7 5
1.2658435949593E8 5
9.72246218918653E7 5
1.1556722319467944E8 5
6.094820398827914E7 5
1.4069357367208922E8 5
1.0572602645029324E8 5
1.2526753786005828E8 4
1.5161546071487126E8 4
2.912462515307268E8 4
2.020895367020466E8 4
1.4577809353830558E8 4
2.2399167438716137E8 4
2.0379405010073006E8 4
1.3376717714767471E8 4
1.678441480522563E8 4
1.5390326280324057E8 4
1.9489363636873198E8 4
3.1083831110017073E8 4
2.7747355858819264E8 4
1.1311730035161866E8 4
8.933001205167753E7 4
1.8394174349205905E8 4
1.7814833771736157E8 4
1.1726221367257409E8 4
2.434936713007484E8 4
1.7357255430338964E8 4
1.3632447271030915E8 4
1.618983591514205E8 4
2.1337679669996116E8 4
1.0056222107384004E8 4
1.6547066460675701E8 4
2.363090274555939E8 4
1.87601295457776E8 4
1.820151881976424E8 4
2.0229993491721246E8 4
1.9219071521661177E8 5
3.213961740142121E8 5
1.1514296979422532E8 5
1.492163341133831E8 5
4.941918671378201E7 5
1.7644964006161395E8 5
4.0868912342191094E8 5
7.084353206237423E7 5
1.7778045354518953E8 5
4.6743015270826176E7 5
1.148810942135524E8 5
1.5182680860375378E8 5
6.6823922576921806E7 5
1.8602540450783744E8 5
1.10494325619902E8 5
2.3316550950728962E8 5
1.1060316254987712E8 5
1.1119389409391196E8 5
1.0752331346605006E8 5
1.0814070548915523E8 5
1.784770667122793E8 5
1.4352356675769338E8 5
1.8264587981165847E8 5
1.1278651233521967E8 5
2.007584159723063E8 5
1.821499118125078E8 5
2.4672955231987375E8 4
3.244047013817737E8 4
5.989597918971773E8 4
4.6730447463191617E8 4
3.794359593814635E8 4
4.4869210716597587E8 4
4.607155969921117E8 4
3.108134337188947E8 4
3.298601016272812E8 4
3.7411658611738914E8 4
5.3110684483654445E8 4
7.968839786243062E8 4
6.831588525632774E8 4
2.4205491311988854E8 4
1.8453456738459143E8 4
4.775847742130519E8 4
4.215244656142761E8 4
2.183884052205422E8 4
